Title,Document Name,Ark Identifier,July,August,September,Total
"Sayre (J. Willis) Collection of Theatrical Photographs",wausayrejwillisphcoll200.xml,80444/xv08822,97,98,10,205
"Smith (Palmer) Papers",wausmithpalmer4512.xml,80444/xv66024,31,75,97,203
"Graphic Communications International Union, Local 767M records",waugraphiccommunicationsinternationalunionlocal767m5644.xml,80444/xv09039,37,65,99,201
"Unknown",waumagdenronald5185.xml,80444/xv25738,39,79,82,200
"Swan (James Gilchrist) Papers",wauswanjames1703.xml,80444/xv77646,47,67,81,195
"Unknown",wautypographicalunioninternationallocal99northwest3178.xml,80444/xv63897,36,43,116,195
"American Lung Association of Washington Photograph and Architectural Drawing Collection",wauamericanlungassociationwaphcoll670.xml,80444/xv90902,58,61,75,194
"Unknown",wauclarkdonaldhathaway0735.xml,80444/xv96803,38,47,109,194
"Bufvers (John) Papers",waubufversjohn1981_1989.xml,80444/xv15744,25,70,99,194
"Unknown",waushipscalersdrydockandboatyardworkersunion4571.xml,80444/xv73187,70,66,56,192
"Denny (Brewster)",waudennybrewstercua3313.xml,80444/xv62658,101,15,72,188
"Unknown",waumarplefamily5174.xml,80444/xv93722,21,67,97,185
"Ansell (Julian) Papers",wauua27_08_3380anselljulian.xml,80444/xv71151,25,70,88,183
"Unknown",waucarmackgeorge5176.xml,80444/xv05480,29,88,66,183
"Unknown",wauseattlefirstbaptistchurch5410.xml,80444/xv23327,39,66,77,182
"Unknown",wauibewlocal46_5739.xml,80444/xv59677,29,59,94,182
"Beals (Walter) Nuremberg Trials Photograph Collection",waubealsnurembergtrialsphcoll1150.xml,80444/xv25759,14,121,45,180
"Varsity Boat Club Photograph Collection",wauvarsityboatclubphcoll621.xml,80444/xv48617,26,87,63,176
"Unknown",waun3c1732.xml,80444/xv68751,29,52,93,174
"Unknown",waualpinelakesprotectionsocietywash1740.xml,80444/xv10273,43,67,63,173
"Birnbaum (Zygmund William) Papers",wauua19_14_5266birnbaumzygmunt.xml,80444/xv09585,30,70,73,173
"Alaska Engineering Commission Photograph Collection",waualaskarailroadcommissionphcoll495.xml,80444/xv84439,76,54,41,171
"Unknown",wauburkeroberte2874_4128.xml,80444/xv96527,25,60,83,168
"Unknown",waualliedartsofseattleinc1482_0737.xml,80444/xv83460,32,59,74,165
"Unknown",wauwashingtonstatefederationoflabor0301.xml,80444/xv95516,62,42,56,160
"Unknown",waucanneryworkersandfarmlaborersunionlocal7seattlewash3927.xml,80444/xv82650,42,50,68,160
"Savage (George Milton) Family Papers",wausavagegeorgemiltonfamily5400.xml,80444/xv67735,28,62,69,159
"Washington State Jewish Archives Photograph Collections",waujewishhistoryphcoll650.xml,80444/xv00311,32,63,62,157
"Bullitt (Stimson) Papers",waubullittstimson5297.xml,80444/xv48956,22,70,65,157
"Bestor (Arthur)",waubestorarthureugeneua2720.xml,80444/xv11779,8,64,85,157
"Kinnear Family Photographs of the",waukinnearfamilyphcoll635.xml,80444/xv95779,46,70,41,157
"Ellis (Clifford B.) Photographs",wauelliscliffordbphcoll530.xml,80444/xv66888,52,68,36,156
"Hessey (Charles and Marion) Films",wauhesseycharlesandmarionfilmsphcoll1050.xml,80444/xv37585,67,59,30,156
"Mountaineers Photograph Album Collection",waumountaineersphcoll341.xml,80444/xv45962,48,54,54,156
"Unknown",waucornishschoolofalliedartsseattlewash2654.xml,80444/xv93389,33,31,87,151
"Domingo (Cindy) Papers",waudomingocindy5651.xml,80444/xv09942,39,41,71,151
"Unknown",waualdwellthomast4082.xml,80444/xv68072,29,65,57,151
"Unknown",wauoffenbachereric3898.xml,80444/xv77014,32,64,54,150
"Unknown",wauafl-cioregion9_5189.xml,80444/xv62756,15,39,94,148
"Unknown",wauamericanchemicalsocietypugetsoundsection1947.xml,80444/xv39865,14,59,73,146
"Amalgamated Transit Union, Local 587 photograph collection",wauamalgamatedtransitunionlocal587_phcoll1095.xml,80444/xv41949,14,61,70,145
"Lomen Bros. Photographs",waulomenbrothersphcoll328.xml,80444/xv94976,65,39,40,144
"Unknown",wauamericaninstituteofarchitectsseattlechapter1334.xml,80444/xv79620,25,69,50,144
"Unknown",wauaultharryeb0213_0562.xml,80444/xv62599,22,56,66,144
"Bagley, Jenner, and Mercer Families Papers",waubagleyjennermercerfamily5532.xml,80444/xv20587,35,26,83,144
"Unknown",wauhirabayashigordonk3159.xml,80444/xv58822,43,35,64,142
"Unknown",wauayeredwinfamily2020.xml,80444/xv84030,8,9,124,141
"Unknown",waubealswalterb0126.xml,80444/xv47470,23,62,56,141
"Unknown",waudabneyfamily4210.xml,80444/xv61231,36,44,61,141
"Stevens (Isaac I.) Papers",waustevensisaaci111.xml,80444/xv04454,34,46,60,140
"Padelford (Frederick)",waupadelfordfrederickmorganua0400_2098.xml,80444/xv94543,11,62,67,140
"Unknown",wauandersonwanamakerfamily4524.xml,80444/xv87921,33,69,38,140
"Unknown",waurobinsonearl4240.xml,80444/xv46911,39,24,77,140
"Unknown",wauhaigemilyh1898.xml,80444/xv87225,65,36,39,140
"Unknown",waugriffithsaustine3119.xml,80444/xv58496,37,35,67,139
"Unknown",wauua37_00_1595cobbjohnn.xml,80444/xv19167,20,49,69,138
"Association for Women in Communications records",wauassociationforwomenincommunications4521.xml,80444/xv44717,18,71,48,137
"Payne (Blanche)",waupayneblanchephcoll380.xml,80444/xv54055,75,43,19,137
"Unknown",waujamesfamily3575.xml,80444/xv53366,13,50,73,136
"Unknown",wausquirewatson4004.xml,80444/xv51995,33,33,68,134
"Helmi Juvonen Papers",waujuvonenhelmi2731.xml,80444/xv25660,33,36,64,133
"Hauberg (John H.) Papers",wauhaubergjohn2850_7.xml,80444/xv26342,23,44,66,133
"Unknown",wauadattoalbert1640.xml,80444/xv11001,29,42,62,133
"Unknown",waupattersonhiram3147.xml,80444/xv29544,20,64,48,132
"Banks (Virginia) Papers",waubanksvirginia2602.xml,80444/xv85170,15,44,71,130
"Guillen (Rosalinda)",wauguillen_moore5799.xml,80444/xv78210,29,57,44,130
"French (David H. and Kathrine S.) Papers",waufrenchdavidhkathrines5496.xml,80444/xv30429,44,17,69,130
"Leschi Ferry Photograph Album",wauleschiferryphcoll606.xml,80444/xv31130,23,24,80,127
"Unknown",waubassettsamuelb1792.xml,80444/xv63375,40,40,47,127
"Ground Zero Center for Nonviolent Action Records",waugroundzero5336.xml,80444/xv83804,33,31,62,126
"Industrial Workers of the World Photograph Collection",wauiwwphcoll922.xml,80444/xv46710,27,55,44,126
"Unknown",wauhallergranvilleo3437.xml,80444/xv66583,14,65,46,125
"Unknown",wauua19_16_0929martincharlese.xml,80444/xv68762,18,17,90,125
"Meeker (Ezra) Photographs of",waumeekerezraphcoll596.xml,80444/xv50624,35,43,47,125
"Burnett (Charles "Tiny") Photograph Collection",wauburnettcharlestinyphcoll569.xml,80444/xv79656,35,31,59,125
