Title,Document Name,Ark Identifier,July,August,September,Total
"American Lutheran Church, Harlem, Montana, Records",opvelca7a3_95.xml,80444/xv77429,3,0,1,4
"St. John Lutheran Church, Genesee, Idaho, Records",opvelca7a2_34.xml,80444/xv26144,3,0,1,4
"Bethesda Lutheran Church, Eugene, Oregon, Records",opvelca7a4_172.xml,80444/xv13385,1,1,2,4
"Grace Lutheran Church, Bellevue, Washington, Records",opvelca7a5_261.xml,80444/xv37826,0,4,0,4
"Faith Lutheran Church, Redmond, Washington, Records",opvelca7a5_362.xml,80444/xv34872,1,0,3,4
"Good Shepherd Lutheran Church, Polson, Montana, Records",opvelca7a3_440.xml,80444/xv21362,4,0,0,4
"Sunburst Lutheran Church, Sunburst, Montana, Records",opvelca7a3_136.xml,80444/xv35720,0,3,1,4
"Saron Lutheran Church Records",opvelca7a5_309.xml,80444/xv25616,2,2,0,4
"The Luther Memorial Lutheran Church Records",opvelca7_18.xml,80444/xv83466,1,3,0,4
"St. Paul's Lutheran Church, Missoula, Montana, Records",opvelca7a3_121.xml,80444/xv11572,2,0,2,4
"Peace Lutheran Church, Billings, Montana, Records",opvelca7a3_67.xml,80444/xv13793,0,0,4,4
"James Bramblet",opvsiemss_24.xml,80444/xv99841,0,0,4,4
"Christ the Servant Lutheran Church, Bellingham, Washington, Records",opvelca7a5_265.xml,80444/xv21160,0,1,3,4
"Atonement Lutheran Church, Missoula, Montana, Records",opvelca7a3_118.xml,80444/xv10626,3,0,1,4
"Resurrection Lutheran Church, Seward, Alaska, Records",opvelca7a1_15b.xml,80444/xv35140,3,0,1,4
"First Lutheran Church, Poulsbo, Washington, Records",opvelca7a5_355.xml,80444/xv73361,2,2,0,4
"Silverdale Lutheran Church, Silverdale, Washington, Records",opvelca7a5_392.xml,80444/xv27539,0,0,4,4
"Normanna Male Chorus Collection",opvsiemss_41.xml,80444/xv53912,2,0,2,4
"Whitewater Lutheran Church, Whitewater, Montana, Records",opvelca7a3_141.xml,80444/xv55590,2,0,2,4
"Malene Steen Autobiography",opvsiemss_26.xml,80444/xv58221,2,1,1,4
"Our Saviour's Lutheran Church, Sunnyside, Washington, Records",opvelca7a5_411.xml,80444/xv12393,0,2,1,3
"St. Luke's Lutheran Church, Bellevue, Washington, Records",opvelca7a5_263.xml,80444/xv95648,0,3,0,3
"Big Timber Lutheran Church, Big Timber, Montana, Records",opvelca7a3_59.xml,80444/xv16390,0,3,0,3
"University Congregation Pacific Lutheran University, Tacoma, Washington, Records",opvelca7a5_419.xml,80444/xv08792,1,0,2,3
"Our Saviour’s Lutheran Church, Bellingham, Washington, Records",opvelca7a5_267.xml,80444/xv58853,0,3,0,3
"Shepherd of the Hills Lutheran Church, Concrete, Washington, Records",opvelca7a5_284.xml,80444/xv95504,0,0,3,3
"Portsmouth Trinity Lutheran Church, Portland, Oregon, Records",opvelca7a4_222.xml,80444/xv41378,0,2,1,3
"John Storseth Biography",opvsiemss_109.xml,80444/xv44247,0,2,1,3
"Naselle Lutheran Church, Naselle, Washington, Records",opvelca7a5_341.xml,80444/xv87234,2,1,0,3
"Grace Lutheran Church, Des Moines, Washington, Records",opvelca7a5_286.xml,80444/xv52502,0,3,0,3
"Hope Evangelical Lutheran Church, Klamath Falls, Oregon, Records",opvelca7a4_190.xml,80444/xv33370,0,3,0,3
"Kent Lutheran Church, Kent, Washington, Records",opvelca7a5_315.xml,80444/xv45977,1,0,2,3
"Holy Cross Lutheran Church, Salem, Oregon, Records",opvelca7a4_235.xml,80444/xv77145,2,1,0,3
"Lord of Life Lutheran Church, Duvall, Washington, Records",opvelca7a5_287.xml,80444/xv91027,3,0,0,3
"Zion Lutheran Church, Juliaetta, Idaho, Records",opvelca7a2_39.xml,80444/xv74731,0,0,3,3
"Bethlehem Lutheran Church, Marysville, Washington, Records",opvelca7a5_333.xml,80444/xv50497,0,3,0,3
"Lutheran Church of the Redeemer, Chimacum, Washington, Records",opvelca7a5_281.xml,80444/xv71066,0,0,3,3
"Local Histories: Clark County, Washington (State)",opvnpc1_6.xml,80444/xv98173,0,0,3,3
"Immanuel Lutheran Church, Seattle, Washington, Records",opvelca7a5_378.xml,80444/xv99743,1,2,0,3
"Ole Bakken--Autobiography",opvsiemss_18.xml,80444/xv35354,3,0,0,3
"Christ the King Lutheran Church, Milton-Freewater, Oregon, Records",opvelca7a4_199.xml,80444/xv16302,3,0,0,3
"St. Paul of Damascus Lutheran Church, Boring, Oregon, Records",opvelca7a4_158.xml,80444/xv38919,0,1,2,3
"Prince of Peace Lutheran Church, Everett, Washington, Records",opvelca7a5_296.xml,80444/xv99981,0,0,3,3
"Jonas Olof Grafström Collection",opvsiemss_133.xml,80444/xv89031,0,1,2,3
"Local Histories: Kitsap County, Washington (State)",opvnpc1_15.xml,80444/xv26008,2,1,0,3
"Immanuel Lutheran Church, Missoula, Montana, Records",opvelca7a3_119.xml,80444/xv70782,2,1,0,3
"Nils Andersson Emigration Registration Document",opvsiemss_129.xml,80444/xv49050,0,0,3,3
"Messiah Evangelical Lutheran Church, Billings, Montana, Records",opvelca7a3_66.xml,80444/xv18969,0,0,3,3
"United Lutheran Church, Eugene, Oregon, Records",opvelca7a4_178.xml,80444/xv13095,0,0,3,3
"Prince of Peace Lutheran Church, Forks, Washington, Records",opvelca7a5_301.xml,80444/xv17749,0,0,3,3
"St. John's Lutheran Church, Helena, Montana, Records",opvelca7a3_99.xml,80444/xv74328,3,0,0,3
"Mount Si Lutheran Church, North Bend, Washington, Records",opvelca7a5_342.xml,80444/xv26644,2,1,0,3
"Grace Lutheran Church, Mountain Home, Idaho, Records",opvelca7a2_45.xml,80444/xv21911,2,1,0,3
"Christ the Servant Lutheran Church, Lacey, Washington, Records",opvelca7a5_320.xml,80444/xv84939,0,2,1,3
"Salem Lutheran Church, Spokane, Washington, Records",opvelca7a5_402.xml,80444/xv26910,0,0,3,3
"Faith Lutheran Church, Everett, Washington, Records",opvelca7a5_294.xml,80444/xv68283,0,1,2,3
"Anders O. Aasen Biography",opvsiemss_113.xml,80444/xv96612,0,0,3,3
"Gloria Dei Lutheran Church Anchorage, Alaska, Records",opvelca7a1_5.xml,80444/xv91632,0,0,3,3
"Petersburg Lutheran Church, Petersburg, Alaska, Records",opvelca7a1_15.xml,80444/xv64114,1,2,0,3
"Peace Lutheran Church, Puyallup, Washington, Records",opvelca7a5_359.xml,80444/xv24768,0,0,3,3
"Peace Lutheran Church, Otis Orchards, Washington, Records",opvelca7a5_348.xml,80444/xv99972,0,0,3,3
"Light of Life Lutheran Church, Aloha, Oregon, Records",opvelca7a4_147.xml,80444/xv46264,1,0,2,3
"A. B. Moe Autobiography",opvsiemss_27.xml,80444/xv33255,0,2,1,3
"Local Histories: Douglas County, Washington (State)",opvnpc1_8.xml,80444/xv63628,0,0,3,3
"Our Savior's Lutheran Church, Laurel, Montana, Records",opvelca7a3_109.xml,80444/xv14337,0,2,1,3
"Clearbrook Lutheran Church, Lynden, Washington, Records",opvelca7a5_329.xml,80444/xv48348,0,2,1,3
"St. Peter Lutheran Church, Spokane, Washington, Records",opvelca7a5_403.xml,80444/xv15747,0,3,0,3
"Ole Overlie Family History",opvsiemss_81.xml,80444/xv36499,1,2,0,3
"Zion Lutheran Church, Spokane, Washington, Records",opvelca7a5_404.xml,80444/xv73403,2,1,0,3
"Emmanuel Lutheran Church, Willamina, Oregon, Records",opvelca7a4_250.xml,80444/xv50137,2,0,1,3
"Good Shepherd Lutheran Church, Cave Junction, Oregon, Records",opvelca7a4_162.xml,80444/xv34249,0,0,3,3
"Our Savior's Lutheran Church, Salem, Oregon, Records",opvelca7a4_236.xml,80444/xv46405,2,0,1,3
"Gloria Pederson Collection",opvsiemss_68.xml,80444/xv91406,2,0,1,3
"Christian Miller Autobiography, <emph render="italic">Sweet Land</emph>",opvsiemss_49.xml,80444/xv26925,1,1,1,3
"Mount Cross Lutheran Church, University Place, Washington, Records",opvelca7a5_416.xml,80444/xv51876,1,0,2,3
"Faith Lutheran Church, Clatskanie, Oregon, Records",opvelca7a4_164.xml,80444/xv08117,0,0,3,3
"Grace Lutheran Church, Cashmere, Washington, Records",opvelca7a5_278.xml,80444/xv17520,2,0,1,3
"Olaf Gulbrandsen Autograph Album",opvsiemss_132.xml,80444/xv73501,0,0,3,3
"Calvary Lutheran Church, Hillsboro, Oregon, Records",opvelca7a4_186.xml,80444/xv91879,2,0,1,3
"Amazing Grace Lutheran Church, Anchorage, AK Records",opvelca7a1_1.xml,80444/xv55096,0,1,2,3
"Mathilde Hader Autobiography",opvsiemss_32.xml,80444/xv80200,0,0,3,3
"Bethlehem Lutheran Church, Billings, Montana, Records",opvelca7a3_62.xml,80444/xv24990,3,0,0,3
"Our Savior's Lutheran Church, Lake Oswego, Oregon, Records",opvelca7a4_193.xml,80444/xv30227,0,0,2,2
"Faith Lutheran Church, Hamilton, Montana, Records",opvelca7a3_93.xml,80444/xv73495,1,1,0,2
"Holy Trinity Lutheran Church, Mercer Island, Washington, Records",opvelca7a5_334.xml,80444/xv64950,0,0,2,2
"Peace Lutheran Church, Tacoma, Washington, Records",opvelca7a5_417.xml,80444/xv61944,1,0,1,2
"Aasta and Anders Wedding Songbook",opvsiemss_91.xml,80444/xv86004,0,0,2,2
"Trinity Lutheran Church, Pullman, Washington, Records",opvelca7a5_357.xml,80444/xv19717,0,2,0,2
"Anacortes Lutheran Church, Anacortes, Washington, Records",opvelca7a5_253.xml,80444/xv02420,0,2,0,2
"Our Saviour's Lutheran Church, Seaside, Oregon, Records",opvelca7a4_238.xml,80444/xv00588,0,2,0,2
"Grace Lutheran Church, Lewiston, Idaho, Records",opvelca7a2_43.xml,80444/xv35568,2,0,0,2
"Plentywood Lutheran Church, Plentywood, Montana, Records",opvelca7a3_124.xml,80444/xv77764,0,0,2,2
"Clark Fork Lutheran Church, Clark Fork, Idaho, Records",opvelca7a2_29.xml,80444/xv56076,0,2,0,2
"Our Redeemer's Lutheran Church, Helena, Montana, Records",opvelca7a3_98.xml,80444/xv82553,0,0,2,2
"Bethel Chinese Lutheran Church, Seattle, Washington, Records",opvelca7a5_370.xml,80444/xv76211,0,2,0,2
"History of Adelphia College",opvsiemss_76.xml,80444/xv63534,0,1,1,2
"Lord of Life Lutheran Church, Renton, Washington, Records",opvelca7a5_365.xml,80444/xv80435,0,1,1,2
"St. Andrew Lutheran Church, Vancouver, Washington, Records",opvelca7a5_425.xml,80444/xv10632,0,0,2,2
"Unknown",opvelca7a5_434.xml,80444/xv64321,0,1,1,2
"Joliet Lutheran Church, Joliet, Montana, Records",opvelca7a3_103.xml,80444/xv94793,2,0,0,2
"Hope Lutheran Church, Anaconda, Montana, Records",opvelca7a3_57.xml,80444/xv66854,2,0,0,2
"St. James Lutheran Church, Columbus, Montana, Records",opvelca7a3_76.xml,80444/xv33480,0,0,2,2
"Teller Lutheran Church, Teller, Alaska, Records",opvelca7a1_19.xml,80444/xv86941,0,0,2,2
"Evanson, Evan I., Biography",opvsiemss_12.xml,80444/xv52947,0,0,2,2
"Family of God Lutheran Church, Bremerton, Washington, Records",opvelca7a5_273.xml,80444/xv21530,2,0,0,2
"Gunnar and Marie Lund Biographies",opvsiemss_112.xml,80444/xv19525,0,2,0,2
"Ole G. Slind Papers",opvsiemss_66.xml,80444/xv05172,0,2,0,2
"Trinity Lutheran Church, Vancouver, Washington, Records",opvelca7a5_426.xml,80444/xv68734,0,2,0,2
"Zion Lutheran Church, Brockton, Montana, Records",opvelca7a3_72.xml,80444/xv34045,0,1,1,2
"King of Glory Lutheran Church, Billings, Montana, Records",opvelca7a3_65.xml,80444/xv01824,2,0,0,2
"Lutheran Church of the Master, Coeur d'Alene, Idaho, Records",opvelca7a2_30.xml,80444/xv68014,0,0,2,2
"Bethesda Lutheran Church, Mountlake Terrace, Washington, Records",opvelca7a5_337.xml,80444/xv90734,0,0,2,2
"Local Histories: Grant County, Washington (State)",opvnpc1_10.xml,80444/xv61921,0,0,2,2
"First Evangelical Lutheran Church, Idaho Falls, Idaho, Records",opvelca7a2_38.xml,80444/xv91110,0,2,0,2
"Christ Lutheran Church, Aurora, Oregon, Records",opvelca7a4_150.xml,80444/xv18078,0,0,2,2
"Edison Lutheran Church, Bow (Edison), Washington, Records",opvelca7a5_271.xml,80444/xv25042,0,2,0,2
"Hope Lutheran Church, Heppner, Oregon, Records",opvelca7a4_184.xml,80444/xv81268,0,2,0,2
"Arthur Torgerson Family History",opvsiemss_64.xml,80444/xv38214,0,0,2,2
"Messiah Lutheran Church, Spokane, Washington, Records",opvelca7a5_400.xml,80444/xv55371,0,1,1,2
"Faith Lutheran Church, Shelton, Washington, Records",opvelca7a5_390.xml,80444/xv74246,0,0,2,2
"Bethany Lutheran Church, Spanaway, Washington, Records",opvelca7a5_396.xml,80444/xv90921,0,0,2,2
"Emanuel Lutheran Church, Yelm, Washington, Records",opvelca7a5_437.xml,80444/xv17797,1,1,0,2
"Pauline Paulson Hendrickson Biography",opvsiemss_110.xml,80444/xv68197,0,1,1,2
"Faith Lutheran Church",opvelca7_12.xml,80444/xv20877,0,1,1,2
"Gethsemane Lutheran Church, Portland, Oregon, Records",opvelca7a4_214.xml,80444/xv23223,0,0,2,2
"Obituaries Collection",opvsiemss_73.xml,80444/xv84268,1,0,1,2
"Gloria Dei Lutheran Church, Butte, Montana, Records",opvelca7a3_73.xml,80444/xv80209,0,0,2,2
"Educational Policies Committee Records",opvarch3_4_3.xml,80444/xv21220,0,0,2,2
"American Lutheran Church, Richey, Montana, Records",opvelca7a3_126.xml,80444/xv62170,0,0,2,2
"Peder Madsen Genealogical Chart",opvsiemss_97.xml,80444/xv08053,0,1,1,2
"Trinity Lutheran Church, Coeur d'Alene, Idaho, Records",opvelca7a2_31.xml,80444/xv62445,0,0,2,2
""A Dream is a Dream: The Vikings Return!" Article",opvsiemss_128.xml,80444/xv02923,0,0,2,2
"Christ the King Lutheran Church, Snohomish, Washington, Records",opvelca7a5_393.xml,80444/xv33856,0,2,0,2
"American Lutheran Church, Winifred, Montana, Records",opvelca7a3_143.xml,80444/xv32031,2,0,0,2
"Shepherd of the Valley Lutheran Church, Townsend, Montana, Records",opvelca7a3_137.xml,80444/xv76837,0,0,2,2
"Christ Lutheran Church, Walla Walla, Washington, Records",opvelca7a5_429.xml,80444/xv25292,0,0,2,2
""Letters From Norway" Article",opvsiemss_77.xml,80444/xv72631,0,2,0,2
"Grace Lutheran Church, Horseshoe Bend, Idaho, Records",opvelca7a2_37.xml,80444/xv25457,0,0,2,2
"Central Lutheran Church, Bellingham, Washington, Records",opvelca7a5_264.xml,80444/xv94223,2,0,0,2
"Our Savior's Lutheran Church, Broadus, Montana, Records",opvelca7a3_70.xml,80444/xv22174,0,2,0,2
"Good Shepherd Lutheran Church, Veradale (Spokane Valley), Washington, Records",opvelca7a5_428.xml,80444/xv39605,2,0,0,2
"Swedish Order of Valhalla Collection",opvsiemss_51.xml,80444/xv23590,2,0,0,2
"Carl Roan Collection",opvsiemss_70.xml,80444/xv87628,0,0,2,2
"Karl Olsen Collection",opvsiemss_57.xml,80444/xv81762,0,0,2,2
"Cross of Christ Lutheran Church Records",opvelca7_13.xml,80444/xv53709,0,0,2,2
"Svend Svendson Sneve Biography",opvsiemss_111.xml,80444/xv28274,0,2,0,2
"Fifteenth Wisconsin, Translation",opvsiemss_39.xml,80444/xv17059,0,0,2,2
"Abraham Vereide Collection",opvsiemss_114.xml,80444/xv35217,0,1,1,2
"Local Histories: Island County, Washington (State)",opvnpc1_12.xml,80444/xv27719,0,2,0,2
"American Lutheran Church, White Sulphur Springs, Montana, Records",opvelca7a3_140.xml,80444/xv65643,0,0,2,2
"Hope Lutheran Church, Enumclaw, Washington, Records",opvelca7a5_291.xml,80444/xv07720,0,2,0,2
"Faith Lutheran Church, Coquille, Oregon, Records",opvelca7a4_167.xml,80444/xv03485,1,0,1,2
"Highland Lutheran Church, La Center, Washington, Records",opvelca7a5_319.xml,80444/xv40426,0,0,1,1
"Calvary Lutheran Church, Post Falls, Idaho, Records",opvelca7a2_51.xml,80444/xv66629,0,0,1,1
"The Wolltveit-Hagen-Neset Family Collection",opvsiemss_60.xml,80444/xv56512,0,1,0,1
"Bertha Blanche Hall Oles Collection",opvsiemss_124.xml,80444/xv68707,0,1,0,1
"Local Histories: Grays Harbor County, Washington (State)",opvnpc1_11.xml,80444/xv94750,0,0,1,1
"Tweiten, Carl O. Autobiography",opvsiemss_6.xml,80444/xv37527,1,0,0,1
"Hope Lutheran Church, Eagle, Idaho, Records",opvelca7a2_32.xml,80444/xv67465,0,0,1,1
"Queen Anne Lutheran Church, Seattle, Washington, Records",opvelca7a5_387.xml,80444/xv86257,0,1,0,1
"First Lutheran Church, Lambert, Montana, Records",opvelca7a3_108.xml,80444/xv01751,0,0,1,1
"Cross and Crown Lutheran Church, Renton, Washington, Records",opvelca7a5_364.xml,80444/xv97967,0,0,1,1
"Carl Frederick Solberg Papers",opvsiemss_33.xml,80444/xv26293,1,0,0,1
"Mount Carmel Lutheran Church, Portland, Oregon, Records",opvelca7a4_219.xml,80444/xv33544,0,0,1,1
"Cromwell Reunion Memories",opvsiemss_120.xml,80444/xv06201,0,1,0,1
"Our Saviour's Lutheran Church, Arlington, Washington, Records",opvelca7a5_255.xml,80444/xv51565,0,1,0,1
"Trinity Lutheran Church, Nampa, Idaho, Records",opvelca7a2_46.xml,80444/xv27920,0,1,0,1
"Immanuel Lutheran Church, Everson, Washington, Records",opvelca7a5_297.xml,80444/xv64752,1,0,0,1
"Trinity Lutheran Church, Bonners Ferry, Idaho, Records",opvelca7a2_28.xml,80444/xv70153,1,0,0,1
"St. John's Lutheran Church, Helena, Montana, Records",opvelca7a3_437.xml,80444/xv27890,0,0,1,1
"Sammamish Hills Lutheran Church, Sammamish, Washington, Records",opvelca7a5_363.xml,80444/xv21340,0,0,1,1
"Holy Cross Lutheran Church, Bellevue, Washington, Records",opvelca7a5_262.xml,80444/xv94497,0,1,0,1
"St. Andrew Lutheran Church, Beaverton, Oregon, Records",opvelca7a4_154.xml,80444/xv77941,0,1,0,1
"St. Paul Lutheran Church, Quincy, Washington, Records",opvelca7a5_360.xml,80444/xv68597,0,0,1,1
"St. John's Lutheran Church, Nezperce, Idaho, Records",opvelca7a2_47.xml,80444/xv68679,0,0,1,1
"Redeemer Lutheran Church, Portland, Oregon, Records",opvelca7a4_223.xml,80444/xv38662,0,0,1,1
"First Lutheran Church, Wolf Point, Montana, Records",opvelca7a3_144.xml,80444/xv38928,0,0,1,1
"Daughters of Norway Grand Lodge",opvsiemss_45.xml,80444/xv72933,0,0,1,1
"Bethel of Shoreline Lutheran Church, Seattle, Washington, Records",opvelca7a5_371.xml,80444/xv08724,1,0,0,1
"Immanuel Lutheran Church, Grandview, Washington, Records",opvelca7a5_307.xml,80444/xv01354,0,0,1,1
"Scandinavians in Washington's Politics Research Paper Paper",opvsiemss_118.xml,80444/xv00039,0,0,1,1
"Holy Cross Lutheran Church Records",opvelca7a5_295.xml,80444/xv93353,0,0,1,1
"Knut Vaa Papers",opvsiemss_29.xml,80444/xv47055,0,1,0,1
"Emmanuel Lutheran Church, Cornelius, Oregon, Records",opvelca7a4_445.xml,80444/xv93429,0,0,1,1
"Thor Meland Collection",opvsiemss_4.xml,80444/xv47506,0,1,0,1
"Beautiful Savior Lutheran Church, Vancouver, Washington, Records",opvelca7a5_421.xml,80444/xv94918,0,1,0,1
"Christ Lutheran Church, Belfair, Washington, Records",opvelca7a5_259.xml,80444/xv34921,0,1,0,1
"Sons of Norway District 2",opvsiemss_43.xml,80444/xv06643,1,0,0,1
"Grace Lutheran Church, Potlatch, Idaho, Records",opvelca7a2_52.xml,80444/xv29467,0,0,1,1
"American Lutheran Church, Billings, Montana, Records",opvelca7a3_60.xml,80444/xv58947,1,0,0,1
"Kjesrud Family",opvsiemss_31.xml,80444/xv74740,1,0,0,1
"K. Berge Diary",opvsiemss_130.xml,80444/xv24114,0,0,1,1
"Christ Lutheran Church, Libby, Montana, Records",opvelca7a3_111.xml,80444/xv32543,0,0,1,1
"St. Paul Lutheran Church, Colville, Washington, Records",opvelca7a5_283.xml,80444/xv68591,0,1,0,1
"St. James Lutheran Church, Portland, Oregon, Records",opvelca7a4_224.xml,80444/xv41125,0,0,1,1
"Shepherd of the Hills Lutheran Church, Sisters, Oregon, Records",opvelca7a4_241.xml,80444/xv95480,0,1,0,1
"Lutheran Church of Christ the King, Tacoma, Washington, Records",opvelca7a5_415.xml,80444/xv02694,1,0,0,1
"Messiah Lutheran Church, Portland, Oregon, Records",opvelca7a4_218.xml,80444/xv89477,0,0,1,1
"Esther Olson Brissenden Collection",opvsiemss_59.xml,80444/xv25247,0,1,0,1
"Hinsdale Lutheran Church, Hinsdale, Montana, Records",opvelca7a3_101.xml,80444/xv19482,0,0,1,1
"St. Paul Lutheran Church, Portland, Oregon, Records",opvelca7a4_227.xml,80444/xv90557,0,0,1,1
"Faith Lutheran Church, Toppenish, Washington, Records",opvelca7a5_420.xml,80444/xv72662,0,0,1,1
"Bethlehem Lutheran Church, Kalispell, Montana, Records",opvelca7a3_106.xml,80444/xv91622,0,1,0,1
"Our Savior's Lutheran Church, Great Falls, Montana, Records",opvelca7a3_90.xml,80444/xv03063,1,0,0,1
"Good Shepherd Lutheran Church, Pocatello, Idaho, Records",opvelca7a2_50.xml,80444/xv94210,1,0,0,1
"Zion Lutheran Church, Dalles, Oregon, Records",opvelca7a4_171.xml,80444/xv43911,0,0,1,1
"Lord of Life Lutheran Church, Kennewick, Washington, Records",opvelca7a5_314.xml,80444/xv59304,0,0,1,1
"Local Histories: Asotin County, Washington (State)",opvnpc1_2.xml,80444/xv80386,0,0,1,1
"Daughters of Norway Embla Lodge No. 2",opvsiemss_42.xml,80444/xv35314,1,0,0,1
"Simon Johnson Stories",opvsiemss_72.xml,80444/xv98376,1,0,0,1
"Bethel Lutheran Church, Firth, Idaho, Records",opvelca7a2_33.xml,80444/xv69509,0,0,0,0
"Our Savior Lutheran Church, Pinehurst, Idaho, Records",opvelca7a2_49.xml,80444/xv58111,0,0,0,0
"Faith Lutheran Church, Elma, Washington, Records",opvelca7a5_289.xml,80444/xv76501,0,0,0,0
"Zion Lutheran Church, La Grande, Oregon, Records",opvelca7a4_192.xml,80444/xv78030,0,0,0,0
"Our Redeemer Lutheran Church, Eugene, Oregon, Records",opvelca7a4_176.xml,80444/xv47714,0,0,0,0
"Immanuel Lutheran Church, Woodburn, Oregon, Records",opvelca7a4_251.xml,80444/xv59011,0,0,0,0
"Bethel Lutheran Church, Brush Prarie, Washington, Records",opvelca7a5_275.xml,80444/xv42864,0,0,0,0
"Celebration Lutheran Church, East Wenatchee, Washington, Records",opvelca7a5_430.xml,80444/xv62322,0,0,0,0
"Richard D. Scheuerman Papers",opvsiemss_80.xml,80444/xv35867,0,0,0,0
"Central Lutheran Church, Yakima, Washington, Records",opvelca7a5_435.xml,80444/xv92752,0,0,0,0
"Kari Lodvarsdatter Papers",opvsiemss_102.xml,80444/xv65545,0,0,0,0
"First American Lutheran Church, Hardin, Montana, Records",opvelca7a3_94.xml,80444/xv90570,0,0,0,0
"Marvin Johnson Papers",opvsiemss_105.xml,80444/xv42663,0,0,0,0
"Fridtjof Nansen Scrapbook Collection",opvsiemss_94.xml,80444/xv75427,0,0,0,0
"Jansson-Berlin-Johansson Family History",opvsiemss_93.xml,80444/xv03750,0,0,0,0
"Pilgrim Lutheran Church, Portland, Oregon, Records",opvelca7a4_221.xml,80444/xv07037,0,0,0,0
"Vinland Lutheran Church, Poulsbo, Washington, Records",opvelca7a5_356.xml,80444/xv65866,0,0,0,0
"Christ Lutheran Church, Fairbanks, Alaska, Records",opvelca7a1_8.xml,80444/xv87161,0,0,0,0
"Local Histories: Jefferson County, Washington (State)",opvnpc1_13.xml,80444/xv65338,0,0,0,0
"Redeemer Lutheran Church, Great Falls, Montana, Records",opvelca7a3_91.xml,80444/xv36428,0,0,0,0
"Trinity Lutheran Church, Endicott, Washington, Records",opvelca7a5_290.xml,80444/xv46746,0,0,0,0
"Good Hope Lutheran Church, Lind, Washington, Records",opvelca7a5_326.xml,80444/xv03833,0,0,0,0
"Frederick Wilhelm August Poppe Collection",opvsiemss_78.xml,80444/xv55508,0,0,0,0
"Seattle Seamen's Center Records",opvelca6_1.xml,80444/xv24298,0,0,0,0
"Atonement Lutheran Church, Billings, Montana, Records",opvelca7a3_61.xml,80444/xv69274,0,0,0,0
"Christine K. Hansen Biography",opvsiemss_115.xml,80444/xv99050,0,0,0,0
"Creator Lutheran Church, Clackamas, Oregon, Records",opvelca7a4_163.xml,80444/xv65890,0,0,0,0
"Good Shepherd Lutheran Church, Billings, Montana, Records",opvelca7a3_64.xml,80444/xv74011,0,0,0,0
"Hjalmar Björk Collection",opvsiemss_100.xml,80444/xv93435,0,0,0,0
"Lutheran Mission of the San Juan Church, Friday Harbor, Washington, Records",opvelca7a5_303.xml,80444/xv86483,0,0,0,0
"Johanne Jacobsdatter Papers",opvsiemss_83.xml,80444/xv02029,0,0,0,0
"Salvation Army Swedish Songs Collection",opvsiemss_122.xml,80444/xv11563,0,0,0,0
"Maple Leaf Lutheran Church, Seattle, Washington, Records",opvelca7a5_382.xml,80444/xv47961,0,0,0,0
"Nativity Lutheran Church, Renton, Washington, Records",opvelca7a5_366.xml,80444/xv84619,0,0,0,0
"Zion Lutheran Church, Fairview, Montana, Records",opvelca7a3_83.xml,80444/xv47528,0,0,0,0
"Nordstrand School Band Tour Papers",opvsiemss_79.xml,80444/xv69363,0,0,0,0
"Trondsen-Øystad Families Genealogical Chart",opvsiemss_99.xml,80444/xv47750,0,0,0,0
"Grace Lutheran Church Records",opvelca7_14.xml,80444/xv86544,0,0,0,0
"Prince of Life Church, Oregon City, Oregon, Records",opvelca7a4_205.xml,80444/xv33654,0,0,0,0
"Local Histories: Chelan County, Washington (State)",opvnpc1_5.xml,80444/xv78678,0,0,0,0
"John H. Strande Family History",opvsiemss_98.xml,80444/xv06445,0,0,0,0
"First Lutheran Church, Opheim, Montana, Records",opvelca7a3_123.xml,80444/xv47222,0,0,0,0
"Mathilde Kildahl Autograph Book",opvsiemss_69.xml,80444/xv72808,0,0,0,0
"Twin Harbors Lutheran Church, Grayland, Washington, Records",opvelca7a5_308.xml,80444/xv08148,0,0,0,0
"Immanuel Lutheran Church, Vancouver, Washington, Records",opvelca7a5_423.xml,80444/xv85067,0,0,0,0
"Columbia Conference of the Evangelical Lutheran Augustana Synod Records",opvelca_rg3b.xml,80444/xv98239,0,0,0,0
"Nils P. Frostensson Family History",opvsiemss_35.xml,80444/xv40789,0,0,0,0
"Zion Lutheran Church, Roundup, Montana, Records",opvelca7a3_127.xml,80444/xv67636,0,0,0,0
"Good Shepherd Lutheran Church, Snohomish, Washington, Records",opvelca7a5_394.xml,80444/xv33847,0,0,0,0
"John Melvin Moe Papers",opvsiemss_103.xml,80444/xv80908,0,0,0,0
"H. Nielsen Papers",opvsiemss_89.xml,80444/xv02484,0,0,0,0
"Richard Londgren Collection",opvsiemss_58.xml,80444/xv14981,0,0,0,0
"Our Savior Lutheran Church, Twin Falls, Idaho, Records",opvelca7a2_54.xml,80444/xv24859,0,0,0,0
"Christ the King Lutheran Church, Goldendale, Washington, Records",opvelca7a5_306.xml,80444/xv38790,0,0,0,0
"Klamath Lutheran Church, Klamath Falls, Oregon, Records",opvelca7a4_191.xml,80444/xv45700,0,0,0,0
"Trinity Lutheran Church, Hot Springs, Montana, Records",opvelca7a3_102.xml,80444/xv36874,0,0,0,0
"Elsie M. Parkhurst Papers",opvsiemss_85.xml,80444/xv92843,0,0,0,0
"Martin Ulvestad Collection",opvsiemss_101.xml,80444/xv18981,0,0,0,0
