Title,Document Name,Ark Identifier,July,August,September,Total
"Toothaker (Frank M.) Papers",oru_ax217.xml,80444/xv86546,6,0,0,6
"Buell (Robert L.) papers",oru_ax471.xml,80444/xv31231,4,0,2,6
"Coos Bay and Coquille Transportation Co. records",oru_b111.xml,80444/xv77017,0,0,6,6
"Lane County Farmers Union Cooperative Warehouse Co. records",oru_bx017.xml,80444/xv69082,0,2,4,6
"Hembree (W. Harry) Papers",oru_cbh371.xml,80444/xv76273,2,2,2,6
"Barrett (Willis Chapel) papers",oru_ax115.xml,80444/xv49411,4,2,0,6
"Hill (Margaret) papers",oru_coll425.xml,80444/xv07937,5,0,1,6
"Sheldon (John B.) blacksmith account book",oru_b063.xml,80444/xv28109,4,1,1,6
"California State Telegraph Company. Toll House Station (Ashland, Oregon) records",oru_b015.xml,80444/xv82943,3,1,2,6
"Dunagan (Willis) diaries and legal papers",oru_ax133.xml,80444/xv75381,0,4,2,6
"Cheney (Monona) Papers",oru_ax275.xml,80444/xv46864,0,2,4,6
"Oregon Capitol Reconstruction Commission records",oru_a224.xml,80444/xv23635,6,0,0,6
"Seely (Nellie "Nell" Miller) papers",oru_ax585.xml,80444/xv08654,0,1,5,6
"Young (Stanley Paul) papers",oru_ax295.xml,80444/xv73892,3,1,2,6
"Wilhelm (Kate) papers",oru_coll464.xml,80444/xv40197,0,6,0,6
"Machetanz (Sara Burleson) papers",oru_a219.xml,80444/xv39344,2,3,1,6
"Tappan (David S. and Luella R.) Papers",oru_coll103.xml,80444/xv96455,3,0,3,6
"Nickless (Will) Papers",oru_ax863.xml,80444/xv03432,2,2,2,6
"Herman (Binger) papers",oru_a199.xml,80444/xv42471,4,0,2,6
"Socialist Party of Albany (Or) Local No. 2 records",oru_b154.xml,80444/xv26742,0,0,6,6
"Johnson-Bushnell family papers",oru_coll171.xml,80444/xv20880,1,2,3,6
"Deming (Edwin) papers",oru_ax595.xml,80444/xv58639,5,1,0,6
"Fort Klamath Creamery Co. records",oru_b027.xml,80444/xv12045,1,1,4,6
"Hedden Family papers",oru_coll221.xml,80444/xv06832,2,0,4,6
"Willamette Greenway Advisory Committee records",oru_coll222.xml,80444/xv70632,6,0,0,6
"Deady (Matthew Paul) letter to Melvin C. George",oru_ca1884apr11.xml,80444/xv92367,3,1,2,6
"Levinger (Elma Ehlrich) Papers",oru_ax309.xml,80444/xv79016,0,1,4,5
"Distinguished Service Awards and Honorary Degrees Committee records",oru_ua055.xml,80444/xv71478,5,0,0,5
"Cavanah (Frances) Papers",oru_ax544.xml,80444/xv33186,4,1,0,5
"Smith (Fabritus) diaries",oru_a191.xml,80444/xv24249,0,1,4,5
"Baldwin (Annette) letters",oru_a144.xml,80444/xv30255,2,1,2,5
"Streiff (Albert) papers",oru_ax563.xml,80444/xv39529,0,0,5,5
"Evans (S.D., Mrs.) Account",oru_cbev16.xml,80444/xv35241,0,2,3,5
"Searles (Lin J.) papers",oru_coll075.xml,80444/xv31411,3,0,2,5
"Gorman (Martin W.) papers",oru_coll169.xml,80444/xv01034,3,1,1,5
"Soronowsky (Ze'ev) papers",oru_coll395.xml,80444/xv39129,0,3,2,5
"Savage family correspondence",oru_coll396.xml,80444/xv85244,2,2,1,5
"Apperson (John T.) correspondence",oru_a002.xml,80444/xv64151,1,4,0,5
"Wartime Posters collection",oru_coll467.xml,80444/xv35211,1,3,1,5
"Bruckart (John Ray) papers",oru_coll059.xml,80444/xv32851,1,0,4,5
"Oregon. Statewide Relief Council records",oru_b107.xml,80444/xv94903,0,0,5,5
"Corey (Ray Howard) scrapbooks",oru_ph267.xml,80444/xv61828,0,3,2,5
"Spears (C. Eleanor) papers",oru_coll096.xml,80444/xv95159,4,0,1,5
"Independent Order of Odd Fellows, Blue Mountain Lodge of Canyon City, Or. correspondence",oru_ca1873jan30.xml,80444/xv65594,0,0,5,5
"Sutherland (John) papers",oru_cbsu84.xml,80444/xv10961,2,0,3,5
"Disque, Jr. (Brice P.) papers",oru_ax291.xml,80444/xv36822,0,2,3,5
"Grover (Lafayette) diary",oru_a042.xml,80444/xv51208,1,4,0,5
"Emeny (Brooks) correspondence",oru_a033.xml,80444/xv19094,5,0,0,5
"Kearny (Philip) diary",oru_a065.xml,80444/xv61965,5,0,0,5
"Nicolai Investment Co. records",oru_bx029.xml,80444/xv24926,0,2,3,5
"Rockey, Cady Family Missionary papers",oru_coll460.xml,80444/xv96432,0,1,4,5
"Fetter (Elizabeth Head) papers",oru_ax743.xml,80444/xv16271,3,2,0,5
"Burch (Albert) papers",oru_a171.xml,80444/xv52862,2,3,0,5
"Afro-American Institute records",oru_sfm244.xml,80444/xv78717,5,0,0,5
"Carkin (John H.) papers",oru_ax600.xml,80444/xv71786,2,1,2,5
"Glisan (Rodney) letter to A. B. Hallock",oru_ca1860jan17.xml,80444/xv48175,3,1,1,5
"Goodsell (Henry Guy) sermons",oru_ax037.xml,80444/xv46331,2,2,1,5
"Santiam Gold and Silver Mining Company stock certificate",oru_ca1865nov29.xml,80444/xv76986,5,0,0,5
"Sugar Pine Mill and Fixture Company records",oru_b069.xml,80444/xv60781,2,0,3,5
"Cooper (Lewis C.) deed",oru_ca1858mar10.xml,80444/xv63369,0,2,3,5
"DeNeffe (Frederick) papers",oru_ax673.xml,80444/xv57711,0,3,2,5
"Griffin & Stouffer accout book",oru_b139.xml,80444/xv91940,5,0,0,5
"Burns, Jr. (Tom) papers",oru_coll352.xml,80444/xv31176,0,0,5,5
"Kathrine Beck papers",oru_coll414.xml,80444/xv87158,0,5,0,5
"Lawrence (Edna) papers",oru_a205.xml,80444/xv74963,3,2,0,5
"Wertenbaker (Charles) papers",oru_ax469.xml,80444/xv17694,0,3,2,5
"Oregon Folk League records",oru_b096.xml,80444/xv14865,0,0,5,5
"Charter Day records",oru_ua016.xml,80444/xv04412,0,0,5,5
"Mott (James Wheaton) papers",oru_ax077.xml,80444/xv86001,3,1,1,5
"Pacific Cooperative Poultry Producers and Pacific Egg Producers records",oru_bx111.xml,80444/xv16146,3,0,2,5
"Kalez (Jay) papers",oru_ax404.xml,80444/xv48611,1,0,4,5
"Department of History records",oru_ua056.xml,80444/xv44094,5,0,0,5
"Everding and Farrell Co. records",oru_bx009.xml,80444/xv50921,1,0,4,5
"Estes (Amy) music manuscript",oru_f784es85.xml,80444/xv63769,1,2,2,5
"Curren (Polly) Papers",oru_ax871.xml,80444/xv69440,1,2,2,5
"Patrick Lumber Company sales books",oru_bx022.xml,80444/xv25195,5,0,0,5
"Department of Physics records",oru_ua171.xml,80444/xv77114,0,5,0,5
"Kiddle (Clyde L.) papers",oru_a288.xml,80444/xv30584,4,0,1,5
"U.S. General Land Office notice to settlers",oru_ca1853apr30.xml,80444/xv76828,0,0,5,5
"Alderman (Lewis R.) papers",oru_ax473.xml,80444/xv41970,3,0,2,5
"Woltman (Frederick Enos) papers",oru_ax768.xml,80444/xv04919,0,2,3,5
"Perry Family correspondence",oru_coll337.xml,80444/xv45816,2,0,3,5
"Dyar (Ralph) papers",oru_ax255.xml,80444/xv05810,2,1,2,5
"Geer (Theodore T.) letter to Fred T. Merrill and Company",oru_ca1899feb14.xml,80444/xv02117,0,2,3,5
"Dunn (George Washington) legislative correspondence",oru_ax030.xml,80444/xv31002,5,0,0,5
"Kyne (Peter Bernard) war correspondence",oru_coll398.xml,80444/xv56988,5,0,0,5
"Knight (Paul) papers",oru_ax822.xml,80444/xv86477,5,0,0,5
"American Association of University Women. Eugene-Lane Branch records.",oru_coll330.xml,80444/xv76034,0,1,4,5
"Grover (A. J.) letter to Edwin Beebe",oru_ca1863apr18.xml,80444/xv56079,5,0,0,5
"Patton (Lowell) papers",oru_ax481.xml,80444/xv03823,3,2,0,5
"Fort Hoskins Army Post records",oru_bx087.xml,80444/xv56729,0,0,5,5
"Stern (Henry R.) papers",oru_ax637.xml,80444/xv29055,0,1,4,5
"Appenzeller (Alice R.) correspondence",oru_coll389.xml,80444/xv84503,1,3,1,5
"Hillcrest Orchard records",oru_coll355.xml,80444/xv20462,0,2,3,5
"Jennings (Berryman) letter to "Commandant"",oru_ca1848feb8.xml,80444/xv87020,0,0,5,5
"Segar (Roscoe W.) papers",oru_coll247.xml,80444/xv52514,0,5,0,5
"Cykler (Emanuel) papers",oru_f780c9.xml,80444/xv53381,0,0,5,5
"Morris family photographs",oru_ph333.xml,80444/xv66025,0,0,5,5
"Smith (Dennis) letters from Peking, China",oru_ax422.xml,80444/xv77954,2,1,2,5
"McAlister (Harry L.) mementos of the Spanish-American War, Philippines campaign",oru_cam119.xml,80444/xv24600,5,0,0,5
"Gard (Jesse Jewell) papers",oru_ax339.xml,80444/xv78652,2,1,2,5
"Earl Kilpatrick papers",oru_ua189.xml,80444/xv02722,0,4,1,5
"Etter (Orval) papers",oru_coll338.xml,80444/xv84011,0,4,1,5
"Victor (Frances Fuller) letter to Lenore E. Gale",oru_ca1900sept11.xml,80444/xv22009,1,2,2,5
"People's Transportation Co. records",oru_bx039.xml,80444/xv51248,0,0,5,5
"Eberle (Irmengarde) Papers",oru_ax459.xml,80444/xv38324,3,1,1,5
"Round Table Club of Eugene Records",oru_coll271.xml,80444/xv60205,2,1,2,5
"La Creole Academy records",oru_ca1892dec13.xml,80444/xv38043,0,0,5,5
"Oregon Federation of Women's Clubs records",oru_bx174.xml,80444/xv27432,0,5,0,5
"Morrissette (Pat Victor) notes on a trip to Hawaii",oru_a083.xml,80444/xv90390,2,1,1,4
"Young (Joseph) prisoner of war diaries",oru_a305.xml,80444/xv01266,0,2,2,4
"Applegate Quartz Mining Co. account book, time roll, and check book",oru_b010.xml,80444/xv47146,0,0,4,4
"Van Wagonen (Maria) collection of letters of J. R. Young and C. Scriber, 24th Regiment, New York Volunteers",oru_a125.xml,80444/xv68182,0,1,3,4
"Cornett (Marshall) papers",oru_ax576.xml,80444/xv99960,1,0,3,4
"Terry (Chester N.) letter",oru_ca1873mar19.xml,80444/xv65698,0,0,4,4
"Guernsey-Newton Co. records",oru_b029.xml,80444/xv71942,0,0,4,4
"Shindler (Gabriel) letter to G. H. Collier",oru_ca1891june10.xml,80444/xv72277,0,0,4,4
"Dye (Eva Emery) letter",oru_ca1909may8.xml,80444/xv62777,0,1,3,4
"Prescott (Nettie) scrapbooks of theater programs",oru_cap923.xml,80444/xv01101,0,3,1,4
"Independent Order of Odd-Fellows, Spencer Butte Lodge No. 9 records",oru_coll379.xml,80444/xv10345,4,0,0,4
"Oregon. State Defense Council. Lane County, District no. 10, Eugene records",oru_bx036.xml,80444/xv57989,1,0,3,4
"National Hells Canyon Association. Washington, D.C. Office records",oru_bx042.xml,80444/xv29275,0,0,4,4
"Holt (Julia A.) Letters",oru_sfm113.xml,80444/xv89953,0,1,3,4
"Olsen (Theodore V.) Papers",oru_ax393.xml,80444/xv13653,0,3,1,4
"Columbia Transportation Company records",oru_bx094.xml,80444/xv99124,2,0,2,4
"Yakima Amusement Company records",oru_bx031.xml,80444/xv95968,0,0,4,4
"Felsheim (Louis) papers",oru_ax232.xml,80444/xv38500,2,2,0,4
"Willamette University warrants for service as teachers",oru_ca1863july16b.xml,80444/xv89624,0,0,4,4
"Royal (Denise) Papers",oru_ax721.xml,80444/xv34555,0,4,0,4
"Geer (Theodore Thurston) receipt",oru_ca1898apr28.xml,80444/xv75683,0,2,2,4
"Lockley (Fred) letter to Charles S. Jackson",oru_ca1916june20.xml,80444/xv82614,0,0,4,4
"Haefner (Henry E.) Papers",oru_cbh118a.xml,80444/xv91663,2,2,0,4
"Bullfrog Information Service records",oru_bx166.xml,80444/xv87268,0,4,0,4
"Walling (Jesse D.) papers",oru_a127.xml,80444/xv02658,0,2,2,4
"Spangler (Harrison) papers",oru_ax399.xml,80444/xv72573,0,0,4,4
"MacDonald (William) letter",oru_ca1900apr30.xml,80444/xv31765,0,3,1,4
"Gramatky (Hardie) Papers",oru_ax438.xml,80444/xv32971,2,2,0,4
"Friendly (Leonard) collection of American popular music",oru_bx104.xml,80444/xv20269,0,0,4,4
"Hallock (A.B.) Journal",oru_a035.xml,80444/xv12738,0,2,2,4
"U. S. National Recovery Administration. Graphic Arts Regional Code Authority, Oregon records",oru_ax603.xml,80444/xv43087,0,2,2,4
"Baillie (Hugh) papers",oru_ax631.xml,80444/xv21093,0,1,3,4
"Putnam (Lemuel P.) papers",oru_ax586.xml,80444/xv31072,0,1,3,4
"Baldinger (Wallace) papers",oru_ua204.xml,80444/xv92327,3,1,0,4
"Ball (William David) papers",oru_ax704.xml,80444/xv91268,0,0,4,4
"McDonald (James) letter to J. S. Smith",oru_ca1870jan29.xml,80444/xv29205,4,0,0,4
"Laurgaard (Olaf) papers",oru_ax018.xml,80444/xv23315,0,2,2,4
"Finerty (John) papers",oru_ax525.xml,80444/xv37875,2,2,0,4
"Riis (John) letter to Charles S. Jackson",oru_ca1914july14.xml,80444/xv60485,3,1,0,4
"Snow (Myra) papers",oru_a186.xml,80444/xv51652,0,2,2,4
"Reik (Elsie I.) papers",oru_a166.xml,80444/xv20531,1,0,3,4
"Thiessen (Henry) diary and account book",oru_a253.xml,80444/xv01336,1,1,2,4
"Marple (Warren H.) papers",oru_ax746.xml,80444/xv13470,1,1,2,4
"Coe (Urling Campbell) papers",oru_a193.xml,80444/xv68441,3,1,0,4
"Linn County Fire Patrol Association records",oru_b133.xml,80444/xv52597,0,2,2,4
"Dispatch Line bill of lading",oru_ca1872mar1.xml,80444/xv36416,4,0,0,4
"Sconce (Haywood) papers",oru_ax363.xml,80444/xv42956,2,1,1,4
"Ireland (Asher) field diaries",oru_a060.xml,80444/xv35287,2,0,2,4
"Pacific Telephone and Telegraph Company fundamental plan survey",oru_a304.xml,80444/xv14834,4,0,0,4
"Brooks (Anne Tedlock) Papers",oru_ax107.xml,80444/xv31822,2,1,1,4
"Green (Bernie) papers",oru_coll004.xml,80444/xv54693,0,3,1,4
"Semon (Henry) legislative correspondence",oru_ax485.xml,80444/xv90792,0,0,4,4
"Eastham (Edward L.) papers",oru_a160.xml,80444/xv41476,4,0,0,4
"Lane County Business Council minutes",oru_ca1876dec12.xml,80444/xv96029,0,0,4,4
"Bingham (Edwin R.) papers",oru_ua209.xml,80444/xv17266,0,0,4,4
"Brentano (Lowell and Frances Hyams) papers",oru_ax568.xml,80444/xv22601,3,0,1,4
"Crocker (Mollie Truax) Papers",oru_cbc872.xml,80444/xv00699,2,2,0,4
"Hopkins (Louis P.) autobiography and mementos",oru_ax229.xml,80444/xv18911,3,1,0,4
"Oregon High School Debating League records",oru_b151.xml,80444/xv77032,0,0,4,4
"Weston (George) letter",oru_ca1865apr28.xml,80444/xv69268,4,0,0,4
"Gragg (Joseph) Papers",oru_ax139.xml,80444/xv28735,0,1,3,4
"Murray Warner Essay Contest records",oru_ua153.xml,80444/xv81790,4,0,0,4
"White (Robert L.) papers",oru_a131.xml,80444/xv16464,0,0,4,4
"Miller (Henry) letters to Fulgham (Henry N.)",oru_a080.xml,80444/xv71737,2,2,0,4
"Follett Publishing Company, Children's Department Records",oru_ax865.xml,80444/xv26635,0,2,2,4
"Office of Greek Life records",oru_ua096.xml,80444/xv25946,0,4,0,4
"Crust (William S.) letter to Mr. and Mrs. Curtis",oru_ca1868jun2.xml,80444/xv07879,4,0,0,4
"Myer (Nathaniel) diary of a trip to the Rogue River Valley",oru_a086.xml,80444/xv24346,1,2,1,4
"American Institute of Architects, Southwest Oregon Chapter records",oru_coll401.xml,80444/xv81430,4,0,0,4
"Van Every (Dale) papers",oru_ax634.xml,80444/xv38229,0,2,2,4
"McLoughlin House postcards",oru_ph200_059.xml,80444/xv64313,2,1,1,4
"Royal (James Henry Bascom) papers",oru_a106.xml,80444/xv90636,0,4,0,4
"Salem Musical Union treasurer's book",oru_b124.xml,80444/xv72576,2,0,2,4
"Silver King Mining Company Records",oru_coll336.xml,80444/xv99581,3,1,0,4
"Jennings (Berryman) letter to R. H. Malory",oru_ca1857oct24.xml,80444/xv43173,4,0,0,4
"Porter (Sarah) diary",oru_a097.xml,80444/xv36163,3,1,0,4
"Arneson (Arnold) papers",oru_ax105.xml,80444/xv64987,0,3,1,4
"Mills, Jr. (Abbot Low) manuscript",oru_a236.xml,80444/xv80203,3,1,0,4
"Simmonds (Reginald A'court) papers",oru_ax478.xml,80444/xv55526,0,2,2,4
"Gibbs (Addison Crandall) deed",oru_ca1850nov18.xml,80444/xv02441,0,0,4,4
"Western Wood Products Association records",oru_coll410.xml,80444/xv03002,2,0,2,4
"Gilsheuser (Henry) papers",oru_ax325.xml,80444/xv10208,0,0,4,4
"Cranfill (Isom) papers",oru_ax127.xml,80444/xv63276,0,2,2,4
"Miller (Joaquin) poem",oru_ca1874jan1.xml,80444/xv00875,1,0,3,4
"Colvig (William M.) papers",oru_a018.xml,80444/xv78106,4,0,0,4
"Boyd (Nathan E.) diaries",oru_a011.xml,80444/xv58584,4,0,0,4
"Turnbull (George Stanley) manuscript",oru_f070_9t8.xml,80444/xv48297,1,3,0,4
"Clackamas County, Or. District 4. Justices' Court. docket",oru_b177.xml,80444/xv35540,0,0,4,4
"Graham (Loyal M.) papers",oru_ax040.xml,80444/xv76498,0,0,3,3
"Turner Cornet Band records",oru_b187.xml,80444/xv38333,0,1,2,3
"Campus Operations records",oru_ua051.xml,80444/xv95782,3,0,0,3
"Marmur (Jacland) papers",oru_ax825.xml,80444/xv41333,0,0,3,3
"Townsend Club No. 1 Albany, Or. records",oru_bx134.xml,80444/xv73962,0,3,0,3
"Ames (Fred Elijah) papers",oru_ax104.xml,80444/xv32154,0,3,0,3
"Milton Shannon (General Store) scrapbook",oru_b127.xml,80444/xv48477,3,0,0,3
"Oregon Steamship Company bill of lading",oru_ca1878oct21.xml,80444/xv44696,1,2,0,3
"Steiwer (Frederick) papers",oru_ax080.xml,80444/xv22955,0,0,3,3
"Saul Marks and Company letters received",oru_b045.xml,80444/xv38806,3,0,0,3
"Martin (Hannah) legislative correspondence",oru_ax671.xml,80444/xv01684,0,0,3,3
"Castle (Frank P.) papers",oru_ax331.xml,80444/xv86889,3,0,0,3
"Mills (Abbot Low Jr.), Federal Reserve Board of Governors records",oru_ax199.xml,80444/xv02789,0,1,2,3
"Smith (Alvin Thompson) letters",oru_a111.xml,80444/xv88601,2,1,0,3
"Proposals of Nesmith County, Oregon",oru_a271.xml,80444/xv85836,3,0,0,3
"Shackleford (Shelby) papers",oru_ax777.xml,80444/xv36352,0,0,3,3
"Marshall (Mel) papers",oru_ax741.xml,80444/xv48886,1,0,2,3
"Patterson (H.) and Company ledger",oru_b054.xml,80444/xv04721,1,0,2,3
"Meltzer (Milton) papers",oru_coll025.xml,80444/xv45523,1,0,2,3
"Wooden (Lee) correspondence",oru_a185.xml,80444/xv60455,0,3,0,3
"Collins (James Harrison) correspondence",oru_ax014.xml,80444/xv54443,3,0,0,3
"Lofton (Blanche) papers",oru_ax282.xml,80444/xv93777,2,1,0,3
"Lea (Fanny Heaslip) papers",oru_coll022.xml,80444/xv04913,1,2,0,3
"Davis (Eleanor) papers",oru_coll351.xml,80444/xv26672,3,0,0,3
"Shufeldt (Edith) papers",oru_a208.xml,80444/xv17110,0,0,3,3
"Stearns and Chenoweth records",oru_bx025.xml,80444/xv60870,0,0,3,3
"Teaching collection of legal document samples",oru_coll391.xml,80444/xv01858,0,0,3,3
"Lewis Investment Company records",oru_bx098.xml,80444/xv18856,1,0,2,3
"Roberts (William Milnor) papers",oru_ax211.xml,80444/xv97665,0,0,3,3
"<emph render="italic">The Student Insurgent</emph> records",oru_ua179.xml,80444/xv13363,0,0,3,3
"David McCully Butcher Store account book",oru_b044.xml,80444/xv70645,2,0,1,3
"Brown (Lyndon O.) papers",oru_ax476.xml,80444/xv11492,0,3,0,3
"Burns (Tom J.) papers",oru_ax108.xml,80444/xv70574,3,0,0,3
"Applegate (Albert) letters",oru_a147.xml,80444/xv10061,0,3,0,3
"Woltman (Frederick Enos) correspondence and clippings",oru_coll397.xml,80444/xv10461,3,0,0,3
"Applegate (Jesse). Views on Oregon history, etc., Yoncalla, 1878",oru_sfm052.xml,80444/xv12374,0,3,0,3
"Methodist Mission Store account book",oru_b048.xml,80444/xv48217,1,2,0,3
"Faculty Advisory Council records",oru_ua050.xml,80444/xv71398,0,0,3,3
"Yates (J. C.) farm and household account book",oru_a138.xml,80444/xv33682,0,0,3,3
"Kelly (John) correspondence",oru_ax148.xml,80444/xv31430,3,0,0,3
"Ryan (Queene B. Lister) papers",oru_ax231.xml,80444/xv80303,0,3,0,3
"Robotham (John S.) papers",oru_coll437.xml,80444/xv35089,0,0,3,3
"Lutheran Schools Committee records",oru_b138.xml,80444/xv51327,0,0,3,3
"Miller (Joaquin) papers",oru_sfm182.xml,80444/xv55215,0,1,2,3
"Carter (William Alexander) papers",oru_ax110.xml,80444/xv48556,1,2,0,3
"Hoyem (Oliver) papers",oru_coll046.xml,80444/xv47937,2,1,0,3
"Corbett (H.W. ) and H.W Failing collection of bills of lading, shipping tickets and freight bills relating to Pacific Northwest vessels",oru_cab497.xml,80444/xv45886,0,0,3,3
"Baldwin (John) papers",oru_ua205.xml,80444/xv43481,0,0,3,3
"Portland Hebrew Sick Benefit Association treasurer's books",oru_b128.xml,80444/xv32028,3,0,0,3
"Coe (Henry Waldo) correspondence",oru_ax112.xml,80444/xv30276,0,1,2,3
"Cornelius (Thomas R.) letter",oru_ca1856feb20.xml,80444/xv58367,0,3,0,3
"Register-Guard records on higher education consolidation",oru_bx006.xml,80444/xv63293,2,1,0,3
"White (Clarence H.) papers",oru_ax175.xml,80444/xv94448,3,0,0,3
"Caruthers (Finis) deed",oru_ca1854nov13.xml,80444/xv25726,3,0,0,3
"Neebe (Joseph Henry) papers",oru_ax711.xml,80444/xv67907,0,0,3,3
"Whisnant (Archibald McNeill) manuscripts",oru_ax098.xml,80444/xv34414,0,1,2,3
"Hughes (Rodney "Rod") manuscripts",oru_coll394.xml,80444/xv44558,3,0,0,3
"Creighton and McCully family papers",oru_a260.xml,80444/xv26828,0,0,3,3
"Carr (Eugene) papers",oru_ax574.xml,80444/xv11917,2,0,1,3
"Knight (Ruth Adams) papers",oru_ax784.xml,80444/xv95840,3,0,0,3
"Associated General Contractors of America. Oregon-Columbia Chapter records",oru_bx109.xml,80444/xv68347,0,2,1,3
"Kafader (John) blacksmith account book",oru_b037.xml,80444/xv32458,0,3,0,3
"Gaylord (Orange) diary",oru_a040.xml,80444/xv95426,0,3,0,3
"Adam R. Shipley and Company records",oru_b065.xml,80444/xv31774,0,3,0,3
"Obsidians, Inc. Records",oru_bx196.xml,80444/xv32849,3,0,0,3
"McHargue Butcher Shop account book",oru_b047.xml,80444/xv15600,3,0,0,3
"Hensolt (Edith A.) papers",oru_ax588.xml,80444/xv29864,2,1,0,3
"Smith (Carl F.) papers",oru_casm6.xml,80444/xv18011,2,1,0,3
"Paules (Earl G.) papers",oru_ax540.xml,80444/xv11764,0,1,2,3
"Elliot (Norman) papers",oru_ax335.xml,80444/xv48892,3,0,0,3
"Independent Order of Odd Fellows, Hannibal, Missouri, Lodge #8 certificate",oru_ca1840nov10.xml,80444/xv69754,3,0,0,3
"Portland and Milwaukie Macadamized Road Co. records",oru_b130.xml,80444/xv68554,0,0,3,3
"John (David) diary and account book",oru_ax180.xml,80444/xv86233,0,0,3,3
"West (Oswald) papers",oru_ax174.xml,80444/xv05194,3,0,0,3
"Van de Velde (Paul) papers",oru_ax587.xml,80444/xv01812,1,1,1,3
"Rands (Harold A.) papers",oru_ax089.xml,80444/xv69735,0,1,2,3
"Oregon Freelance Club records",oru_bx117.xml,80444/xv04061,0,0,3,3
"Burbank (A.R.) diaries",oru_a013.xml,80444/xv97135,0,1,2,3
"Thornton (Jessy Quinn) papers",oru_cbt395.xml,80444/xv67349,0,3,0,3
"Radio Station KOIN records",oru_b057.xml,80444/xv12493,0,0,3,3
"Martin (Lillie M.) manuscripts",oru_f813m364.xml,80444/xv91278,0,1,2,3
"Moore (Robert) certification of claim",oru_ca1843aug22.xml,80444/xv15725,0,3,0,3
"Bechtell (Lake M.) papers",oru_bx161.xml,80444/xv96585,0,1,2,3
"Rogers (Cameron) papers",oru_ax362.xml,80444/xv19204,1,0,2,3
"Snowden (Samuel A.) correspondence",oru_a114.xml,80444/xv93502,0,0,3,3
"Chicago Tribune-New York News Syndicate, Inc., Fiction Department records",oru_bx141.xml,80444/xv47171,1,0,2,3
"Mills (Thelma) papers",oru_ax857.xml,80444/xv51235,2,0,1,3
"Eugene Print Collection",oru_ph213.xml,80444/xv47927,0,0,3,3
"Holmes (Llewellyn "Lew" P.) papers",oru_ax552.xml,80444/xv41943,0,1,2,3
"Asklepiads Pre-Med Society records",oru_ua207.xml,80444/xv88888,0,0,3,3
"Oregon. Governor's State Committee on Children and Youth records",oru_b167.xml,80444/xv13308,0,0,3,3
"Feller (Charles) papers",oru_ax320.xml,80444/xv73760,0,2,1,3
"Ward (Roy Allen) speeches",oru_a276.xml,80444/xv27496,0,0,3,3
"Minto (John) letter to William P. Lord",oru_ca1892jan15.xml,80444/xv73672,0,2,1,3
"Pease (George) bill of sale",oru_ca1865sep1.xml,80444/xv42053,0,2,1,3
"Neuhausen (Thomas Brues) papers",oru_ax084.xml,80444/xv21649,1,0,2,3
"Macleay Estate Co. correspondence and miscellaneous papers",oru_bx185.xml,80444/xv45065,3,0,0,3
"Williams (George Henry) address",oru_ca1896may16.xml,80444/xv47985,1,1,1,3
"Prieger (Oscar A.) manuscript and letters",oru_a100.xml,80444/xv79977,0,3,0,3
"Novick (Jane) papers",oru_coll368.xml,80444/xv41876,2,1,0,3
"Crawford (Arthur Whipple) papers",oru_ax237.xml,80444/xv43905,2,0,1,3
"Office of the President: Charles Hiram Chapman records",oru_ua001_002.xml,80444/xv78112,2,0,0,2
"Governor John Whiteaker commutation of sentence",oru_ca1860mar1.xml,80444/xv33346,1,0,1,2
"Allingham (Margery) photograph",oru_ph327.xml,80444/xv77832,0,2,0,2
"Redington (Bernice) papers",oru_ax092.xml,80444/xv06970,0,0,2,2
"Bristow (Elijah LaFayette) "Rencounters with Inidans, Highwaymen and outlaws" Manuscript",oru_cbb776.xml,80444/xv96929,0,0,2,2
"Keep Oregon Green Association records",oru_bx112.xml,80444/xv41705,0,2,0,2
"Patton (Thomas McFatton and Hal D.) diary",oru_a094.xml,80444/xv75741,0,0,2,2
"Nesmith (James Willis) account book",oru_a087.xml,80444/xv80651,0,0,2,2
"Littell (Philip) papers",oru_ax782.xml,80444/xv79879,0,2,0,2
"Drain & Co. records",oru_b020.xml,80444/xv46127,0,0,2,2
"Van Gorder (George) papers",oru_ax606.xml,80444/xv05883,0,0,2,2
"Dunbar (Saidie Orr) diaries",oru_ax026.xml,80444/xv96353,0,2,0,2
"Krome Corporation records",oru_bx148.xml,80444/xv51245,0,0,2,2
"E. C. M. Rand report on Northwest railroads",oru_b116.xml,80444/xv57669,0,2,0,2
"Baldwin (Eleanor) notes and pamphlets on monetary systems",oru_ax223.xml,80444/xv79721,1,1,0,2
"Caufield (Robert) receipts",oru_ca1853oct10.xml,80444/xv80575,1,0,1,2
"Sutton (J.M.) account of the Rogue River Indian War of 1855",oru_cbsu87.xml,80444/xv46487,1,1,0,2
"Wilson (Arthur) papers",oru_ax406.xml,80444/xv00097,0,2,0,2
"Zieber (Albert) diary and letters",oru_a139.xml,80444/xv87585,0,0,2,2
"Wiest (William Allen) papers",oru_ax696.xml,80444/xv32299,0,2,0,2
"Staples (Virgil Bain) legislative correspondence",oru_ax276.xml,80444/xv86853,0,0,2,2
"Dye (Eva Emery) letter to Mrs. Colby",oru_ca1906oct30.xml,80444/xv26177,0,0,2,2
"Gallagher (Patrick J.) papers",oru_ax301.xml,80444/xv70510,0,1,1,2
